LOW,S1,S2,S3,SIZE,STD_POINT,FORCE,AREA_AVG,SIDE
17,1123.79,1061.04,1058.8,4,2.5,200,3.05,0
18,1123.74,1061.07,1058.81,4,2.5,200,3.05,0
19,1123.74,1061.09,1058.84,4,2.5,200,3.05,0
20,1123.73,1061.1,1058.91,4,2.5,200,3.05,0
21,1123.74,1061.11,1059,4,2.5,200,3.05,0
22,1124.05,1061.13,1059.03,4,2.5,200,3.05,0
23,1124.03,1061.07,1059.42,4,2.5,200,3.05,0
24,1124.05,1061.11,1059.45,4,2.5,200,3.05,0
25,1124.02,1061.1,1059.47,4,2.5,200,3.05,0
26,1124.01,1061.08,1059.51,4,2.5,200,3.05,0
27,1123.99,1061.06,1059.55,4,2.5,200,3.05,0
28,1123.98,1061.1,1059.53,4,2.5,200,3.05,0
29,1123.98,1061.09,1059.58,4,2.5,200,3.05,0
30,1123.98,1061.11,1059.58,4,2.5,200,3.05,0
31,1123.94,1061.12,1059.6,4,2.5,200,3.05,0
32,1123.93,1061.08,1059.57,4,2.5,200,3.05,0
33,1123.9,1061.09,1059.63,4,2.5,200,3.05,0
34,1123.89,1061.15,1059.61,4,2.5,200,3.05,0
35,1123.85,1061.08,1059.64,4,2.5,200,3.05,0
36,1123.84,1061.06,1059.65,4,2.5,200,3.05,0
37,1123.82,1061.11,1059.63,4,2.5,200,3.05,0
38,1123.79,1061.04,1059.68,4,2.5,200,3.05,0
39,1123.74,1061.07,1059.67,4,2.5,200,3.05,0
40,1123.74,1061.09,1059.68,4,2.5,200,3.05,0
41,1123.73,1061.1,1059.71,4,2.5,200,3.05,0
42,1123.74,1061.11,1059.75,4,2.5,200,3.05,0
43,1123.82,1061.11,1059.76,4,2.5,200,3.05,0
44,1123.79,1061.04,1059.8,4,2.5,200,3.05,0
45,1123.74,1061.07,1059.87,4,2.5,200,3.05,0
46,1123.74,1061.09,1059.92,4,2.5,200,3.05,0
47,1123.73,1061.1,1059.75,4,2.5,200,3.05,0
48,1123.74,1061.11,1059.76,4,2.5,200,3.05,0
49,1123.73,1061.1,1059.87,4,2.5,200,3.05,0
50,1123.74,1061.11,1059.92,4,2.5,200,3.05,0
1,1011.02,1029.32,1010.46,4,3.1,50,3.65,0
2,1010.98,1029.38,1039.24,4,3.1,50,3.65,0
3,1011.02,1029.28,1040.32,4,3.1,50,3.65,0
4,1011.02,1029.23,1040.85,4,3.1,50,3.65,0
5,1011.02,1029.15,1041.28,4,3.1,50,3.65,0
6,1011.02,1029.09,1042.19,4,3.1,50,3.65,0
7,1011.02,1029.11,1041.46,4,3.1,50,3.65,0
8,1011.02,1029,1041.53,4,3.1,50,3.65,0
9,1011.04,1028.98,1041.36,4,3.1,50,3.65,0
10,1011.04,1028.94,1041.47,4,3.1,50,3.65,0
11,1011.03,1029.04,1041.35,4,3.1,50,3.65,0
12,1011.02,1029.11,1041.31,4,3.1,50,3.65,0
13,1011.04,1029.12,1041.24,4,3.1,50,3.65,0
14,1011.04,1029.22,1041.09,4,3.1,50,3.65,0
15,1011.06,1029.11,1041.02,4,3.1,50,3.65,0
16,1011.03,1029.04,1041.07,4,3.1,50,3.65,0
17,1011.05,1028.93,1041,4,3.1,50,3.65,0
18,1011.07,1028.9,1040.99,4,3.1,50,3.65,0
19,1011.03,1028.88,1040.97,4,3.1,50,3.65,0
20,1011.05,1028.76,1040.94,4,3.1,50,3.65,0
21,1011.08,1028.74,1040.97,4,3.1,50,3.65,0
22,1011.07,1028.69,1040.92,4,3.1,50,3.65,0
23,1011.07,1028.83,1040.9,4,3.1,50,3.65,0
24,1011.05,1028.86,1040.86,4,3.1,50,3.65,0
25,1011.09,1028.91,1040.8,4,3.1,50,3.65,0
26,1011.09,1029.02,1040.74,4,3.1,50,3.65,0
27,1011.08,1028.98,1040.57,4,3.1,50,3.65,0
28,1011.1,1028.93,1040.34,4,3.1,50,3.65,0
29,1011.06,1028.9,1038.89,4,3.1,50,3.65,0
30,1011.11,1028.9,1038.84,4,3.1,50,3.65,0
31,1011.1,1028.91,1038.84,4,3.1,50,3.65,0
32,1011.07,1028.9,1038.83,4,3.1,50,3.65,0
33,1011.11,1026.47,1038.82,4,3.1,50,3.65,0
34,1011.02,1029.32,1038.76,4,3.1,50,3.65,0
35,1010.98,1029.38,1038.66,4,3.1,50,3.65,0
36,1011.02,1029.28,1038.58,4,3.1,50,3.65,0
37,1011.02,1029.23,1038.54,4,3.1,50,3.65,0
38,1011.02,1029.15,1038.54,4,3.1,50,3.65,0
39,1011.02,1029.09,1038.53,4,3.1,50,3.65,0
40,1011.02,1029.11,1038.55,4,3.1,50,3.65,0
41,1011.02,1029,1038.54,4,3.1,50,3.65,0
42,1011.04,1028.98,1038.53,4,3.1,50,3.65,0
43,1011.04,1028.94,1038.52,4,3.1,50,3.65,0
44,1011.03,1029.04,1038.52,4,3.1,50,3.65,0
45,1011.02,1029.11,1038.56,4,3.1,50,3.65,0
46,1011.04,1029.12,1038.55,4,3.1,50,3.65,0
47,1011.04,1029.22,1038.56,4,3.1,50,3.65,0
48,1011.06,1029.11,1038.53,4,3.1,50,3.65,0
49,1011.03,1029.04,1038.45,4,3.1,50,3.65,0
50,1011.05,1028.93,1038.42,4,3.1,50,3.65,0
1,1011.12,1033.68,1044.34,4,3.1,100,3.65,0
2,1011.12,1033.6,1043.62,4,3.1,100,3.65,0
3,1011.12,1033.67,1043.56,4,3.1,100,3.65,0
4,1011.1,1038.21,1043.48,4,3.1,100,3.65,0
5,1011.11,1036.23,1043.45,4,3.1,100,3.65,0
6,1011.09,1033.9,1043.24,4,3.1,100,3.65,0
7,1011.1,1033.62,1043.52,4,3.1,100,3.65,0
8,1011.1,1035.94,1044.2,4,3.1,100,3.65,0
9,1011.09,1036,1044.09,4,3.1,100,3.65,0
10,1011.13,1035.9,1044.08,4,3.1,100,3.65,0
11,1011.08,1033.61,1043.8,4,3.1,100,3.65,0
12,1011.11,1035.67,1043.61,4,3.1,100,3.65,0
13,1011.09,1033.18,1043.43,4,3.1,100,3.65,0
14,1011.11,1033.35,1043.46,4,3.1,100,3.65,0
15,1011.13,1033.07,1043.59,4,3.1,100,3.65,0
16,1011.09,1032.95,1043.58,4,3.1,100,3.65,0
17,1011.08,1033.07,1043.73,4,3.1,100,3.65,0
18,1011.11,1035.52,1043.76,4,3.1,100,3.65,0
19,1011.09,1035.47,1043.78,4,3.1,100,3.65,0
20,1011.09,1032.87,1043.86,4,3.1,100,3.65,0
21,1011.07,1035.21,1044.34,4,3.1,100,3.65,0
22,1011.1,1035.57,1043.62,4,3.1,100,3.65,0
23,1011.07,1035.56,1043.56,4,3.1,100,3.65,0
24,1011.1,1035.21,1043.48,4,3.1,100,3.65,0
25,1011.07,1031.98,1043.45,4,3.1,100,3.65,0
26,1011.06,1037.39,1043.24,4,3.1,100,3.65,0
27,1011.06,1031.98,1043.52,4,3.1,100,3.65,0
28,1011.04,1037.48,1044.2,4,3.1,100,3.65,0
29,1011.06,1035.15,1044.09,4,3.1,100,3.65,0
30,1011.06,1037.35,1044.08,4,3.1,100,3.65,0
31,1011.09,1033.96,1043.8,4,3.1,100,3.65,0
32,1011.06,1034.05,1043.61,4,3.1,100,3.65,0
33,1011.07,1037.42,1043.43,4,3.1,100,3.65,0
34,1011.09,1034.06,1043.46,4,3.1,100,3.65,0
35,1011.07,1037.33,1043.59,4,3.1,100,3.65,0
36,1011.07,1034.9,1043.58,4,3.1,100,3.65,0
37,1011.08,1033.96,1043.73,4,3.1,100,3.65,0
38,1011.09,1037.23,1043.76,4,3.1,100,3.65,0
39,1011.08,1033.69,1043.78,4,3.1,100,3.65,0
40,1011.09,1033.96,1043.86,4,3.1,100,3.65,0
41,1011.06,1034.05,1043.61,4,3.1,100,3.65,0
42,1011.07,1037.42,1043.43,4,3.1,100,3.65,0
43,1011.09,1034.06,1043.46,4,3.1,100,3.65,0
44,1011.07,1037.33,1043.59,4,3.1,100,3.65,0
45,1011.07,1034.9,1043.58,4,3.1,100,3.65,0
46,1011.08,1033.96,1043.73,4,3.1,100,3.65,0
47,1011.09,1037.23,1043.76,4,3.1,100,3.65,0
48,1011.08,1033.69,1043.78,4,3.1,100,3.65,0
49,1011.09,1037.23,1043.78,4,3.1,100,3.65,0
50,1011.08,1033.69,1043.86,4,3.1,100,3.65,0
1,1010.74,1046.13,1054.85,4,3.1,200,3.65,0
2,1010.73,1048.18,1054.91,4,3.1,200,3.65,0
3,1010.78,1047.75,1054.89,4,3.1,200,3.65,0
4,1010.83,1045.41,1054.87,4,3.1,200,3.65,0
5,1010.79,1047.48,1054.9,4,3.1,200,3.65,0
6,1010.82,1047.28,1054.86,4,3.1,200,3.65,0
7,1010.81,1047.28,1054.93,4,3.1,200,3.65,0
8,1010.85,1044.96,1054.93,4,3.1,200,3.65,0
9,1010.81,1047.26,1054.92,4,3.1,200,3.65,0
10,1010.83,1047.19,1054.91,4,3.1,200,3.65,0
11,1010.81,1047.17,1054.91,4,3.1,200,3.65,0
12,1010.84,1047.1,1054.91,4,3.1,200,3.65,0
13,1010.82,1047.08,1054.89,4,3.1,200,3.65,0
14,1010.83,1047,1054.92,4,3.1,200,3.65,0
15,1010.82,1046.96,1054.92,4,3.1,200,3.65,0
16,1010.86,1046.96,1054.89,4,3.1,200,3.65,0
17,1010.86,1046.86,1054.89,4,3.1,200,3.65,0
18,1010.85,1046.84,1054.87,4,3.1,200,3.65,0
19,1010.85,1046.79,1054.81,4,3.1,200,3.65,0
20,1010.85,1046.81,1054.77,4,3.1,200,3.65,0
21,1010.87,1046.7,1054.82,4,3.1,200,3.65,0
22,1010.88,1046.62,1054.82,4,3.1,200,3.65,0
23,1010.85,1046.58,1054.79,4,3.1,200,3.65,0
24,1010.88,1044.35,1054.79,4,3.1,200,3.65,0
25,1010.74,1046.13,1054.8,4,3.1,200,3.65,0
26,1010.73,1048.18,1054.44,4,3.1,200,3.65,0
27,1010.78,1047.75,1054.45,4,3.1,200,3.65,0
28,1010.83,1045.41,1054.38,4,3.1,200,3.65,0
29,1010.79,1047.48,1054.37,4,3.1,200,3.65,0
30,1010.82,1047.28,1054.43,4,3.1,200,3.65,0
31,1010.81,1047.28,1054.42,4,3.1,200,3.65,0
32,1010.85,1044.96,1054.43,4,3.1,200,3.65,0
33,1010.81,1047.26,1054.43,4,3.1,200,3.65,0
34,1010.83,1047.19,1054.44,4,3.1,200,3.65,0
35,1010.81,1047.17,1054.46,4,3.1,200,3.65,0
36,1010.84,1047.1,1054.47,4,3.1,200,3.65,0
37,1010.82,1047.08,1054.46,4,3.1,200,3.65,0
38,1010.83,1047,1054.44,4,3.1,200,3.65,0
39,1010.82,1046.96,1054.43,4,3.1,200,3.65,0
40,1010.86,1046.96,1054.41,4,3.1,200,3.65,0
41,1010.86,1046.86,1054.43,4,3.1,200,3.65,0
42,1010.81,1047.17,1054.46,4,3.1,200,3.65,0
43,1010.84,1047.1,1054.47,4,3.1,200,3.65,0
44,1010.82,1047.08,1054.49,4,3.1,200,3.65,0
45,1010.83,1047,1054.48,4,3.1,200,3.65,0
46,1010.82,1046.96,1054.46,4,3.1,200,3.65,0
47,1010.86,1046.96,1054.47,4,3.1,200,3.65,0
48,1010.86,1046.86,1054.47,4,3.1,200,3.65,0
49,1010.86,1046.96,1054.49,4,3.1,200,3.65,0
50,1010.86,1046.86,1054.48,4,3.1,200,3.65,0
1,1030.49,1059.8,1049.9,4,3.2,50,3.75,0
2,1030.38,1059.62,1049.86,4,3.2,50,3.75,0
3,1030.28,1059.39,1049.9,4,3.2,50,3.75,0
4,1030.28,1059.33,1049.83,4,3.2,50,3.75,0
5,1030.24,1059.29,1049.86,4,3.2,50,3.75,0
6,1030.27,1059.19,1049.85,4,3.2,50,3.75,0
7,1030.24,1059.05,1049.82,4,3.2,50,3.75,0
8,1030.22,1059,1049.81,4,3.2,50,3.75,0
9,1030.21,1058.92,1049.75,4,3.2,50,3.75,0
10,1030.22,1058.86,1049.74,4,3.2,50,3.75,0
11,1030.21,1058.77,1049.77,4,3.2,50,3.75,0
12,1030.16,1058.67,1049.74,4,3.2,50,3.75,0
13,1030.15,1058.57,1049.73,4,3.2,50,3.75,0
14,1030.12,1058.52,1049.64,4,3.2,50,3.75,0
15,1030.14,1058.44,1049.7,4,3.2,50,3.75,0
16,1030.12,1058.33,1049.6,4,3.2,50,3.75,0
17,1030.07,1058.26,1049.59,4,3.2,50,3.75,0
18,1030.07,1058.2,1049.62,4,3.2,50,3.75,0
19,1030.06,1058.15,1049.55,4,3.2,50,3.75,0
20,1030.05,1058.06,1049.58,4,3.2,50,3.75,0
21,1029.94,1058.02,1049.51,4,3.2,50,3.75,0
22,1029.77,1057.34,1049.45,4,3.2,50,3.75,0
23,1029.78,1057.27,1049.01,4,3.2,50,3.75,0
24,1029.69,1057.32,1048.97,4,3.2,50,3.75,0
25,1029.71,1057.26,1048.98,4,3.2,50,3.75,0
26,1029.68,1057.15,1048.99,4,3.2,50,3.75,0
27,1029.65,1057.14,1048.93,4,3.2,50,3.75,0
28,1029.61,1057.07,1048.91,4,3.2,50,3.75,0
29,1029.62,1057.01,1048.93,4,3.2,50,3.75,0
30,1029.55,1057,1048.87,4,3.2,50,3.75,0
31,1029.53,1056.91,1048.86,4,3.2,50,3.75,0
32,1029.55,1056.84,1048.86,4,3.2,50,3.75,0
33,1029.51,1056.83,1048.83,4,3.2,50,3.75,0
34,1029.5,1056.83,1048.84,4,3.2,50,3.75,0
35,1029.52,1056.74,1048.83,4,3.2,50,3.75,0
36,1029.47,1056.78,1048.75,4,3.2,50,3.75,0
37,1029.43,1056.74,1048.78,4,3.2,50,3.75,0
38,1029.44,1056.67,1048.78,4,3.2,50,3.75,0
39,1029.44,1056.67,1048.81,4,3.2,50,3.75,0
40,1029.47,1056.65,1048.76,4,3.2,50,3.75,0
41,1029.42,1056.55,1048.78,4,3.2,50,3.75,0
42,1029.4,1056.5,1048.8,4,3.2,50,3.75,0
43,1029.39,1056.53,1048.78,4,3.2,50,3.75,0
44,1029.43,1056.74,1048.76,4,3.2,50,3.75,0
45,1029.44,1056.67,1048.69,4,3.2,50,3.75,0
46,1029.44,1056.67,1048.63,4,3.2,50,3.75,0
47,1029.47,1056.65,1048.56,4,3.2,50,3.75,0
48,1029.42,1056.55,1048.56,4,3.2,50,3.75,0
49,1029.4,1056.5,1048.53,4,3.2,50,3.75,0
50,1029.39,1056.53,1048.53,4,3.2,50,3.75,0
1,1039.36,1064.67,1058,4,3.2,100,3.75,0
2,1039.32,1064.62,1057.96,4,3.2,100,3.75,0
3,1039.29,1064.64,1057.87,4,3.2,100,3.75,0
4,1039.28,1064.61,1057.84,4,3.2,100,3.75,0
5,1039.23,1064.48,1057.78,4,3.2,100,3.75,0
6,1039.27,1064.54,1057.69,4,3.2,100,3.75,0
7,1039.22,1064.42,1057.69,4,3.2,100,3.75,0
8,1039.21,1064.47,1057.58,4,3.2,100,3.75,0
9,1039.24,1064.42,1057.51,4,3.2,100,3.75,0
10,1039.19,1064.43,1057.5,4,3.2,100,3.75,0
11,1039.19,1064.42,1057.46,4,3.2,100,3.75,0
12,1039.15,1064.4,1057.44,4,3.2,100,3.75,0
13,1039.17,1064.31,1057.39,4,3.2,100,3.75,0
14,1039.13,1064.31,1057.34,4,3.2,100,3.75,0
15,1039.14,1064.31,1057.33,4,3.2,100,3.75,0
16,1039.1,1064.32,1057.3,4,3.2,100,3.75,0
17,1039.1,1064.23,1057.23,4,3.2,100,3.75,0
18,1039.09,1064.22,1057.13,4,3.2,100,3.75,0
19,1039.06,1064.3,1057.1,4,3.2,100,3.75,0
20,1039.03,1064.21,1056.58,4,3.2,100,3.75,0
21,1039.03,1064.19,1056.53,4,3.2,100,3.75,0
22,1039.04,1064.25,1056.53,4,3.2,100,3.75,0
23,1039.01,1064.17,1056.5,4,3.2,100,3.75,0
24,1038.98,1064.18,1056.5,4,3.2,100,3.75,0
25,1038.97,1064.23,1056.47,4,3.2,100,3.75,0
26,1038.96,1064.19,1056.44,4,3.2,100,3.75,0
27,1038.95,1064.17,1056.4,4,3.2,100,3.75,0
28,1039.06,1064.3,1056.36,4,3.2,100,3.75,0
29,1039.03,1064.21,1056.37,4,3.2,100,3.75,0
30,1039.03,1064.19,1056.36,4,3.2,100,3.75,0
31,1039.04,1064.25,1056.31,4,3.2,100,3.75,0
32,1039.01,1064.17,1056.32,4,3.2,100,3.75,0
33,1038.98,1064.18,1056.33,4,3.2,100,3.75,0
34,1038.97,1064.23,1056.28,4,3.2,100,3.75,0
35,1038.96,1064.19,1056.26,4,3.2,100,3.75,0
36,1038.95,1064.17,1056.23,4,3.2,100,3.75,0
37,1039.03,1064.21,1056.25,4,3.2,100,3.75,0
38,1039.03,1064.19,1056.21,4,3.2,100,3.75,0
39,1039.04,1064.25,1056.2,4,3.2,100,3.75,0
40,1039.01,1064.17,1056.19,4,3.2,100,3.75,0
41,1038.98,1064.18,1056.19,4,3.2,100,3.75,0
42,1038.97,1064.23,1056.17,4,3.2,100,3.75,0
43,1038.96,1064.19,1056.15,4,3.2,100,3.75,0
44,1038.95,1064.17,1056.1,4,3.2,100,3.75,0
45,1039.06,1064.3,1056.19,4,3.2,100,3.75,0
46,1039.03,1064.21,1056.19,4,3.2,100,3.75,0
47,1039.03,1064.19,1056.17,4,3.2,100,3.75,0
48,1039.04,1064.25,1056.15,4,3.2,100,3.75,0
49,1038.96,1064.19,1056.08,4,3.2,100,3.75,0
50,1038.95,1064.17,1056.07,4,3.2,100,3.75,0
1,1049.7,1075.12,1078.89,4,3.2,200,3.75,0
2,1049.67,1075.05,1078.85,4,3.2,200,3.75,0
3,1049.66,1075.05,1078.74,4,3.2,200,3.75,0
4,1049.64,1075.08,1078.64,4,3.2,200,3.75,0
5,1049.61,1075.06,1078.54,4,3.2,200,3.75,0
6,1049.57,1075.06,1078.44,4,3.2,200,3.75,0
7,1049.56,1075.05,1078.35,4,3.2,200,3.75,0
8,1049.64,1075.07,1078.23,4,3.2,200,3.75,0
9,1049.67,1075.12,1077.7,4,3.2,200,3.75,0
10,1049.59,1075.03,1077.44,4,3.2,200,3.75,0
11,1049.6,1075.04,1077.34,4,3.2,200,3.75,0
12,1049.58,1074.95,1077.18,4,3.2,200,3.75,0
13,1049.53,1074.99,1077.2,4,3.2,200,3.75,0
14,1049.5,1074.96,1077.08,4,3.2,200,3.75,0
15,1049.55,1075.06,1077.06,4,3.2,200,3.75,0
16,1049.54,1074.95,1076.98,4,3.2,200,3.75,0
17,1049.5,1074.99,1075.38,4,3.2,200,3.75,0
18,1049.49,1074.98,1075.35,4,3.2,200,3.75,0
19,1049.44,1074.89,1075.36,4,3.2,200,3.75,0
20,1049.38,1074.91,1075.31,4,3.2,200,3.75,0
21,1049.4,1074.98,1075.3,4,3.2,200,3.75,0
22,1049.37,1075.02,1075.29,4,3.2,200,3.75,0
23,1049.36,1075,1075.24,4,3.2,200,3.75,0
24,1049.37,1075,1075.22,4,3.2,200,3.75,0
25,1049.34,1074.88,1075.19,4,3.2,200,3.75,0
26,1049.41,1074.78,1075.19,4,3.2,200,3.75,0
27,1049.26,1074.86,1075.17,4,3.2,200,3.75,0
28,1049.18,1074.78,1075.15,4,3.2,200,3.75,0
29,1049.08,1074.81,1075.14,4,3.2,200,3.75,0
30,1049.11,1074.77,1075.13,4,3.2,200,3.75,0
31,1049.11,1074.86,1075.1,4,3.2,200,3.75,0
32,1049.04,1074.97,1075.09,4,3.2,200,3.75,0
33,1049.02,1074.86,1075.07,4,3.2,200,3.75,0
34,1048.78,1074.79,1075.08,4,3.2,200,3.75,0
35,1048.84,1074.7,1075.05,4,3.2,200,3.75,0
36,1048.8,1074.64,1075.05,4,3.2,200,3.75,0
37,1048.75,1074.76,1075.03,4,3.2,200,3.75,0
38,1048.74,1074.71,1075.04,4,3.2,200,3.75,0
39,1048.82,1074.73,1075.02,4,3.2,200,3.75,0
40,1048.82,1074.79,1075.02,4,3.2,200,3.75,0
41,1048.88,1074.88,1075.04,4,3.2,200,3.75,0
42,1048.97,1074.89,1075.05,4,3.2,200,3.75,0
43,1048.98,1074.8,1075.05,4,3.2,200,3.75,0
44,1048.94,1074.79,1075.03,4,3.2,200,3.75,0
45,1048.96,1074.81,1075.04,4,3.2,200,3.75,0
46,1049,1074.84,1075.02,4,3.2,200,3.75,0
47,1049.08,1074.9,1075.02,4,3.2,200,3.75,0
48,1049.13,1074.81,1075.04,4,3.2,200,3.75,0
49,1049.05,1074.82,1075.04,4,3.2,200,3.75,0
50,1049.02,1074.79,1075,4,3.2,200,3.75,0
1,1023.26,1041.26,1023.26,4,3.3,50,3.85,0
2,1023.24,1041.24,1023.24,4,3.3,50,3.85,0
3,1023.22,1041.21,1023.22,4,3.3,50,3.85,0
4,1023.15,1041.19,1023.15,4,3.3,50,3.85,0
5,1023.18,1041.14,1023.18,4,3.3,50,3.85,0
6,1023.18,1041.22,1023.18,4,3.3,50,3.85,0
7,1023.15,1040.95,1023.15,4,3.3,50,3.85,0
8,1022.54,1041.09,1022.54,4,3.3,50,3.85,0
9,1022.98,1041.08,1022.98,4,3.3,50,3.85,0
10,1023.12,1041.03,1023.12,4,3.3,50,3.85,0
11,1023.02,1041.08,1023.02,4,3.3,50,3.85,0
12,1023.04,1041.05,1023.04,4,3.3,50,3.85,0
13,1022.93,1040.92,1022.93,4,3.3,50,3.85,0
14,1023.02,1040.97,1023.02,4,3.3,50,3.85,0
15,1023.07,1041.02,1023.07,4,3.3,50,3.85,0
16,1023.09,1041.02,1023.09,4,3.3,50,3.85,0
17,1023.17,1041.16,1023.17,4,3.3,50,3.85,0
18,1023.24,1041.1,1023.24,4,3.3,50,3.85,0
19,1023.19,1041.1,1023.19,4,3.3,50,3.85,0
20,1023.15,1041.01,1023.15,4,3.3,50,3.85,0
21,1023.14,1041.03,1023.14,4,3.3,50,3.85,0
22,1023.17,1041.01,1023.17,4,3.3,50,3.85,0
23,1023.13,1040.96,1023.13,4,3.3,50,3.85,0
24,1023.09,1040.97,1023.09,4,3.3,50,3.85,0
25,1023.06,1040.96,1023.06,4,3.3,50,3.85,0
26,1023.04,1040.96,1023.04,4,3.3,50,3.85,0
27,1023.01,1040.93,1023.01,4,3.3,50,3.85,0
28,1022.98,1040.85,1022.98,4,3.3,50,3.85,0
29,1022.94,1040.85,1022.94,4,3.3,50,3.85,0
30,1022.87,1040.1,1022.87,4,3.3,50,3.85,0
31,1022.79,1040.81,1022.79,4,3.3,50,3.85,0
32,1023.26,1041.26,1023.26,4,3.3,50,3.85,0
33,1023.24,1041.24,1023.24,4,3.3,50,3.85,0
34,1023.22,1041.21,1023.22,4,3.3,50,3.85,0
35,1023.15,1041.19,1023.15,4,3.3,50,3.85,0
36,1023.18,1041.14,1023.18,4,3.3,50,3.85,0
37,1023.18,1041.22,1023.18,4,3.3,50,3.85,0
38,1023.15,1040.95,1023.15,4,3.3,50,3.85,0
39,1022.54,1041.09,1022.54,4,3.3,50,3.85,0
40,1022.98,1041.08,1022.98,4,3.3,50,3.85,0
41,1023.12,1041.03,1023.12,4,3.3,50,3.85,0
42,1023.02,1041.08,1023.02,4,3.3,50,3.85,0
43,1023.04,1041.05,1023.04,4,3.3,50,3.85,0
44,1022.93,1040.92,1022.93,4,3.3,50,3.85,0
45,1023.02,1040.97,1023.02,4,3.3,50,3.85,0
46,1023.07,1041.02,1023.07,4,3.3,50,3.85,0
47,1023.09,1041.02,1023.09,4,3.3,50,3.85,0
48,1023.17,1041.16,1023.17,4,3.3,50,3.85,0
49,1023.24,1041.1,1023.24,4,3.3,50,3.85,0
50,1023.19,1041.1,1023.19,4,3.3,50,3.85,0
1,1050.21,1068.69,1050.21,4,3.3,100,3.85,0
2,1049.95,1068.22,1049.95,4,3.3,100,3.85,0
3,1049.89,1068.52,1049.89,4,3.3,100,3.85,0
4,1049.76,1068.34,1049.76,4,3.3,100,3.85,0
5,1049.52,1068.32,1049.52,4,3.3,100,3.85,0
6,1049.47,1068.19,1049.47,4,3.3,100,3.85,0
7,1049.32,1068.03,1049.32,4,3.3,100,3.85,0
8,1049.26,1067.99,1049.26,4,3.3,100,3.85,0
9,1049.15,1067.9,1049.15,4,3.3,100,3.85,0
10,1049.05,1067.78,1049.05,4,3.3,100,3.85,0
11,1049.04,1067.73,1049.04,4,3.3,100,3.85,0
12,1049.03,1067.66,1049.03,4,3.3,100,3.85,0
13,1049.07,1067.58,1049.07,4,3.3,100,3.85,0
14,1048.93,1067.49,1048.93,4,3.3,100,3.85,0
15,1048.83,1067.39,1048.83,4,3.3,100,3.85,0
16,1050.8,1069.2,1050.8,4,3.3,100,3.85,0
17,1050.28,1068.93,1050.28,4,3.3,100,3.85,0
18,1050.21,1068.69,1050.21,4,3.3,100,3.85,0
19,1049.95,1068.22,1049.95,4,3.3,100,3.85,0
20,1049.89,1068.52,1049.89,4,3.3,100,3.85,0
21,1049.76,1068.34,1049.76,4,3.3,100,3.85,0
22,1049.52,1068.32,1049.52,4,3.3,100,3.85,0
23,1049.47,1068.19,1049.47,4,3.3,100,3.85,0
24,1049.32,1068.03,1049.32,4,3.3,100,3.85,0
25,1049.26,1067.99,1049.26,4,3.3,100,3.85,0
26,1049.15,1067.9,1049.15,4,3.3,100,3.85,0
27,1049.05,1067.78,1049.05,4,3.3,100,3.85,0
28,1049.04,1067.73,1049.04,4,3.3,100,3.85,0
29,1049.03,1067.66,1049.03,4,3.3,100,3.85,0
30,1049.07,1067.58,1049.07,4,3.3,100,3.85,0
31,1048.93,1067.49,1048.93,4,3.3,100,3.85,0
32,1048.83,1067.39,1048.83,4,3.3,100,3.85,0
33,1049.89,1068.52,1049.89,4,3.3,100,3.85,0
34,1049.76,1068.34,1049.76,4,3.3,100,3.85,0
35,1049.52,1068.32,1049.52,4,3.3,100,3.85,0
36,1049.47,1068.19,1049.47,4,3.3,100,3.85,0
37,1049.32,1068.03,1049.32,4,3.3,100,3.85,0
38,1049.26,1067.99,1049.26,4,3.3,100,3.85,0
39,1049.15,1067.9,1049.15,4,3.3,100,3.85,0
40,1049.05,1067.78,1049.05,4,3.3,100,3.85,0
41,1049.04,1067.73,1049.04,4,3.3,100,3.85,0
42,1049.03,1067.66,1049.03,4,3.3,100,3.85,0
43,1049.07,1067.58,1049.07,4,3.3,100,3.85,0
44,1048.93,1067.49,1048.93,4,3.3,100,3.85,0
45,1048.83,1067.39,1048.83,4,3.3,100,3.85,0
46,1049.89,1068.52,1049.89,4,3.3,100,3.85,0
47,1049.76,1068.34,1049.76,4,3.3,100,3.85,0
48,1049.52,1068.32,1049.52,4,3.3,100,3.85,0
49,1048.93,1067.49,1048.93,4,3.3,100,3.85,0
50,1048.83,1067.39,1048.83,4,3.3,100,3.85,0
1,1060.81,1075.14,1060.81,4,3.3,200,3.85,0
2,1060.82,1075.09,1060.82,4,3.3,200,3.85,0
3,1060.86,1074.96,1060.86,4,3.3,200,3.85,0
4,1060.89,1074.77,1060.89,4,3.3,200,3.85,0
5,1060.91,1074.64,1060.91,4,3.3,200,3.85,0
6,1060.85,1074.49,1060.85,4,3.3,200,3.85,0
7,1060.84,1074.33,1060.84,4,3.3,200,3.85,0
8,1060.85,1074.21,1060.85,4,3.3,200,3.85,0
9,1060.84,1074.09,1060.84,4,3.3,200,3.85,0
10,1060.81,1073.97,1060.81,4,3.3,200,3.85,0
11,1060.8,1073.88,1060.8,4,3.3,200,3.85,0
12,1060.8,1073.76,1060.8,4,3.3,200,3.85,0
13,1060.73,1073.69,1060.73,4,3.3,200,3.85,0
14,1060.75,1073.57,1060.75,4,3.3,200,3.85,0
15,1060.67,1073.45,1060.67,4,3.3,200,3.85,0
16,1060.67,1073.36,1060.67,4,3.3,200,3.85,0
17,1060.67,1073.24,1060.67,4,3.3,200,3.85,0
